fighter,opp_fighter,title_bout,weight_class,stance,opp_stance,male,diff_reach_cms,diff_height_cms,diff_weight_lbs,diff_age,diff_wins,diff_losses,diff_avg_sig_str_landed,diff_avg_sig_str_pct,diff_avg_sub_att,diff_avg_td_landed,diff_avg_td_pct,winner
Fabio Cherant,William Knight,False,Light Heavyweight,Southpaw,Orthodox,1,2.5400000000000205,7.619999999999976,0,-7,-3,1,-1.54,-0.25,-0.3,-2.36,-0.53,0
Roosevelt Roberts,Ignacio Bahamondes,False,Lightweight,Orthodox,Orthodox,1,-5.0800000000000125,-2.539999999999992,0,4,4,1,-4.42,0.020000000000000018,0.9,1.44,0.29,0
Ignacio Bahamondes,Roosevelt Roberts,False,Lightweight,Orthodox,Orthodox,1,5.0800000000000125,2.539999999999992,0,-4,-4,-1,4.42,-0.020000000000000018,-0.9,-1.44,-0.29,1
Sasha Palatnikov,Ramiz Brahimaj,False,Welterweight,Switch,Orthodox,1,0.0,7.619999999999976,0,4,1,0,3.5400000000000005,0.17000000000000004,-1.0,-1.3299999999999998,0.0,0
Ramiz Brahimaj,Sasha Palatnikov,False,Welterweight,Orthodox,Switch,1,0.0,-7.619999999999976,0,-4,-1,0,-3.5400000000000005,-0.17000000000000004,1.0,1.3299999999999998,0.0,1
Derrick Lewis,Ciryl Gane,True,Heavyweight,Orthodox,Orthodox,1,-5.0800000000000125,-2.539999999999992,15,5,10,5,-2.88,-0.06999999999999995,-0.3,-0.21999999999999997,0.04999999999999999,0
Ciryl Gane,Derrick Lewis,True,Heavyweight,Orthodox,Orthodox,1,5.0800000000000125,2.539999999999992,-15,-5,-10,-5,2.88,0.06999999999999995,0.3,0.21999999999999997,-0.04999999999999999,1
Jose Aldo,Pedro Munhoz,False,Bantamweight,Orthodox,Orthodox,1,12.700000000000017,2.5400000000000205,0,0,10,1,-1.92,0.020000000000000018,-0.6,-0.06999999999999995,0.3500000000000001,1
Pedro Munhoz,Jose Aldo,False,Bantamweight,Orthodox,Orthodox,1,-12.700000000000017,-2.5400000000000205,0,0,-10,-1,1.92,-0.020000000000000018,0.6,0.06999999999999995,-0.3500000000000001,0
Michael Chiesa,Vicente Luque,False,Welterweight,Southpaw,Orthodox,1,0.0,5.079999999999984,0,4,-2,1,-3.7800000000000002,-0.14,0.10000000000000009,2.98,0.030000000000000027,0
Vicente Luque,Michael Chiesa,False,Welterweight,Orthodox,Southpaw,1,0.0,-5.079999999999984,0,-4,2,-1,3.7800000000000002,0.14,-0.10000000000000009,-2.98,-0.030000000000000027,1
Tecia Torres,Angela Hill,False,Strawweight,Orthodox,Orthodox,0,-10.159999999999997,-5.0800000000000125,0,-5,0,-4,-1.0,-0.020000000000000018,0.0,0.16999999999999993,-0.19000000000000003,1
Angela Hill,Tecia Torres,False,Strawweight,Orthodox,Orthodox,0,10.159999999999997,5.0800000000000125,0,5,0,4,1.0,0.020000000000000018,0.0,-0.16999999999999993,0.19000000000000003,0
Song Yadong,Casey Kenney,False,Bantamweight,Orthodox,Southpaw,1,-2.539999999999992,2.539999999999992,0,-7,-1,-2,0.0600000000000005,0.0,-0.10000000000000003,-0.6000000000000001,0.07,1
Casey Kenney,Song Yadong,False,Bantamweight,Southpaw,Orthodox,1,2.539999999999992,-2.539999999999992,0,7,1,2,-0.0600000000000005,0.0,0.10000000000000003,0.6000000000000001,-0.07,0
Bobby Green,Rafael Fiziev,False,Lightweight,Orthodox,Switch,1,0.0,5.0800000000000125,0,6,9,7,0.11000000000000032,-0.010000000000000009,0.3,0.87,-0.10999999999999999,0
Rafael Fiziev,Bobby Green,False,Lightweight,Switch,Orthodox,1,0.0,-5.0800000000000125,0,-6,-9,-7,-0.11000000000000032,0.010000000000000009,-0.3,-0.87,0.10999999999999999,1
Vince Morales,Drako Rodriguez,False,Bantamweight,Orthodox,Orthodox,1,2.5400000000000205,-2.539999999999992,0,5,0,3,1.0199999999999996,0.030000000000000027,-0.7,-2.73,-0.41000000000000003,1
Drako Rodriguez,Vince Morales,False,Bantamweight,Orthodox,Orthodox,1,-2.5400000000000205,2.539999999999992,0,-5,0,-3,-1.0199999999999996,-0.030000000000000027,0.7,2.73,0.41000000000000003,0
Alonzo Menifield,Ed Herman,False,Light Heavyweight,Orthodox,Orthodox,1,-2.5400000000000205,-2.539999999999992,0,-7,-8,-9,0.8500000000000001,0.06000000000000005,-0.8,-1.52,-0.22999999999999998,1
Ed Herman,Alonzo Menifield,False,Light Heavyweight,Orthodox,Orthodox,1,2.5400000000000205,2.539999999999992,0,7,8,9,-0.8500000000000001,-0.06000000000000005,0.8,1.52,0.22999999999999998,0
Karolina Kowalkiewicz,Jessica Penne,False,Strawweight,Orthodox,Orthodox,0,-7.6200000000000045,-5.079999999999984,0,-3,0,2,2.75,0.04999999999999999,-0.6,-1.3800000000000001,-0.03,0
Jessica Penne,Karolina Kowalkiewicz,False,Strawweight,Orthodox,Orthodox,0,7.6200000000000045,5.079999999999984,0,3,0,-2,-2.75,-0.04999999999999999,0.6,1.3800000000000001,0.03,1
Manel Kape,Ode Osbourne,False,Flyweight,Southpaw,Southpaw,1,-12.699999999999989,-5.0800000000000125,0,-2,-2,1,-0.41000000000000014,-0.050000000000000044,-1.2,-0.32999999999999996,-0.72,1
Ode Osbourne,Manel Kape,False,Flyweight,Southpaw,Southpaw,1,12.699999999999989,5.0800000000000125,0,2,2,-1,0.41000000000000014,0.050000000000000044,1.2,0.32999999999999996,0.72,0
Miles Johns,Anderson Dos Santos,False,Bantamweight,Orthodox,Orthodox,1,-10.160000000000025,5.0800000000000125,0,-9,2,-1,1.33,0.28,-0.7,0.010000000000000009,0.15999999999999998,1
Anderson Dos Santos,Miles Johns,False,Bantamweight,Orthodox,Orthodox,1,10.160000000000025,-5.0800000000000125,0,9,-2,1,-1.33,-0.28,0.7,-0.010000000000000009,-0.15999999999999998,0
Victoria Leonardo,Melissa Gatto,False,Flyweight,Orthodox,Orthodox,0,-12.699999999999989,0.0,0,6,1,1,-3.29,-0.15999999999999998,0.0,0.06000000000000005,0.07,0
Melissa Gatto,Victoria Leonardo,False,Flyweight,Orthodox,Orthodox,0,12.699999999999989,0.0,0,-6,-1,-1,3.29,0.15999999999999998,0.0,-0.06000000000000005,-0.07,1
Johnny Munoz,Jamey Simmons,False,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,7.6200000000000045,0,0,0,0,2.0,0.21,2.7,2.66,0.21,1
Jamey Simmons,Johnny Munoz,False,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,-7.6200000000000045,0,0,0,0,-2.0,-0.21,-2.7,-2.66,-0.21,0
Uriah Hall,Sean Strickland,False,Middleweight,Orthodox,Orthodox,1,7.6200000000000045,-2.539999999999992,0,7,0,4,-1.98,0.08999999999999997,-0.09999999999999998,-0.7400000000000001,-0.22999999999999998,0
Sean Strickland,Uriah Hall,False,Middleweight,Orthodox,Orthodox,1,-7.6200000000000045,2.539999999999992,0,-7,0,-4,1.98,-0.08999999999999997,0.09999999999999998,0.7400000000000001,0.22999999999999998,1
Cheyanne Buys,Gloria de Paula,False,Strawweight,Switch,Orthodox,0,-10.159999999999997,-5.079999999999984,0,0,0,0,0.9300000000000002,0.0,-1.0,0.48,0.33,1
Gloria de Paula,Cheyanne Buys,False,Strawweight,Orthodox,Switch,0,10.159999999999997,5.079999999999984,0,0,0,0,-0.9300000000000002,0.0,1.0,-0.48,-0.33,0
Niklas Stolze,Jared Gooden,False,Welterweight,Switch,Orthodox,1,-5.0800000000000125,0.0,0,1,0,-1,-2.75,0.010000000000000009,0.0,-0.029999999999999916,0.0,0
Jared Gooden,Niklas Stolze,False,Welterweight,Orthodox,Switch,1,5.0800000000000125,0.0,0,-1,0,1,2.75,-0.010000000000000009,0.0,0.029999999999999916,0.0,1
Collin Anglin,Melsik Baghdasaryan,False,Featherweight,Orthodox,Southpaw,1,2.539999999999992,0.0,0,-1,0,0,-1.5100000000000007,-0.07999999999999996,0.0,2.75,0.8,0
Melsik Baghdasaryan,Collin Anglin,False,Featherweight,Southpaw,Orthodox,1,-2.539999999999992,0.0,0,1,0,0,1.5100000000000007,0.07999999999999996,0.0,-2.75,-0.8,1
Bryan Barberena,Jason Witt,False,Welterweight,Southpaw,Orthodox,1,5.079999999999984,5.079999999999984,0,-2,5,3,2.63,-0.010000000000000009,-0.9,-6.25,-0.2,0
Jason Witt,Bryan Barberena,False,Welterweight,Orthodox,Southpaw,1,-5.079999999999984,-5.079999999999984,0,2,-5,-3,-2.63,0.010000000000000009,0.9,6.25,0.2,1
Chris Gruetzemacher,Rafa Garcia,False,Lightweight,Orthodox,Orthodox,1,-5.0800000000000125,2.539999999999992,0,9,3,2,2.8,0.22000000000000003,-0.5,-2.5,-0.33,1
Rafa Garcia,Chris Gruetzemacher,False,Lightweight,Orthodox,Orthodox,1,5.0800000000000125,-2.539999999999992,0,-9,-3,-2,-2.8,-0.22000000000000003,0.5,2.5,0.33,0
Jinh Yu Frey,Ashley Yoder,False,Strawweight,Southpaw,Southpaw,0,-10.159999999999997,-10.159999999999997,0,3,-2,-4,-0.2200000000000002,0.04999999999999999,-0.09999999999999998,-0.41999999999999993,0.07,1
Ashley Yoder,Jinh Yu Frey,False,Strawweight,Southpaw,Southpaw,0,10.159999999999997,10.159999999999997,0,-3,2,4,0.2200000000000002,-0.04999999999999999,0.09999999999999998,0.41999999999999993,-0.07,0
Ryan Benoit,Zarrukh Adashev,False,Flyweight,Orthodox,Southpaw,1,7.6200000000000045,0.0,0,2,3,3,-0.6600000000000001,0.0,-0.09999999999999998,0.28,0.22,0
Zarrukh Adashev,Ryan Benoit,False,Flyweight,Southpaw,Orthodox,1,-7.6200000000000045,0.0,0,-2,-3,-3,0.6600000000000001,0.0,0.09999999999999998,-0.28,-0.22,1
Phil Rowe,Orion Cosce,False,Welterweight,Orthodox,Switch,1,22.859999999999985,10.159999999999997,0,4,0,1,1.2699999999999996,0.010000000000000009,0.0,-1.0,-0.08999999999999997,1
Orion Cosce,Phil Rowe,False,Welterweight,Switch,Orthodox,1,-22.859999999999985,-10.159999999999997,0,-4,0,-1,-1.2699999999999996,-0.010000000000000009,0.0,1.0,0.08999999999999997,0
Cory Sandhagen,TJ Dillashaw,False,Bantamweight,Switch,Orthodox,1,7.6200000000000045,12.700000000000017,0,-6,-5,-3,1.0600000000000005,0.06,-0.20000000000000007,-0.8899999999999999,0.14,0
TJ Dillashaw,Cory Sandhagen,False,Bantamweight,Orthodox,Switch,1,-7.6200000000000045,-12.700000000000017,0,6,5,3,-1.0600000000000005,-0.06,0.20000000000000007,0.8899999999999999,-0.14,1
Kyler Phillips,Raulian Paiva,False,Bantamweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,10,1,1,-2,0.96,0.06,0.09999999999999998,2.58,0.28,0
Raulian Paiva,Kyler Phillips,False,Bantamweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,-10,-1,-1,2,-0.96,-0.06,-0.09999999999999998,-2.58,-0.28,1
Darren Elkins,Darrick Minner,False,Featherweight,Orthodox,Orthodox,1,5.0800000000000125,7.6200000000000045,0,6,13,6,0.5,-0.28,-2.9,-0.43999999999999995,-0.36999999999999994,1
Darrick Minner,Darren Elkins,False,Featherweight,Orthodox,Orthodox,1,-5.0800000000000125,-7.6200000000000045,0,-6,-13,-6,-0.5,0.28,2.9,0.43999999999999995,0.36999999999999994,0
Miranda Maverick,Maycee Barber,False,Flyweight,Southpaw,Switch,0,0.0,-5.079999999999984,0,1,-2,-2,0.09999999999999964,-0.06,-0.2,0.34999999999999987,0.47000000000000003,0
Maycee Barber,Miranda Maverick,False,Flyweight,Switch,Southpaw,0,0.0,5.079999999999984,0,-1,2,2,-0.09999999999999964,0.06,0.2,-0.34999999999999987,-0.47000000000000003,1
Adrian Yanez,Randy Costa,False,Bantamweight,Orthodox,Switch,1,-7.619999999999976,-5.079999999999984,0,0,1,-1,-2.5100000000000007,-0.08000000000000002,0.0,0.0,0.0,1
Randy Costa,Adrian Yanez,False,Bantamweight,Switch,Orthodox,1,7.619999999999976,5.079999999999984,0,0,-1,1,2.5100000000000007,0.08000000000000002,0.0,0.0,0.0,0
Punahele Soriano,Brendan Allen,False,Middleweight,Southpaw,Orthodox,1,-7.6200000000000045,-7.6200000000000045,0,3,-2,-1,0.34000000000000075,-0.09000000000000002,-1.6,0.29000000000000004,0.21000000000000002,0
Brendan Allen,Punahele Soriano,False,Middleweight,Orthodox,Southpaw,1,7.6200000000000045,7.6200000000000045,0,-3,2,1,-0.34000000000000075,0.09000000000000002,1.6,-0.29000000000000004,-0.21000000000000002,1
Nassourdine Imavov,Ian Heinisch,False,Middleweight,Orthodox,Orthodox,1,7.6200000000000045,10.159999999999997,0,-6,-3,-2,1.0499999999999998,0.040000000000000036,0.9000000000000001,-0.22999999999999998,0.04999999999999999,1
Ian Heinisch,Nassourdine Imavov,False,Middleweight,Orthodox,Orthodox,1,-7.6200000000000045,-10.159999999999997,0,6,3,2,-1.0499999999999998,-0.040000000000000036,-0.9000000000000001,0.22999999999999998,-0.04999999999999999,0
Mickey Gall,Jordan Williams,False,Welterweight,Switch,Southpaw,1,-2.539999999999992,2.5400000000000205,-15,-1,4,1,-3.3699999999999997,-0.03999999999999998,2.4,0.09000000000000008,-0.2899999999999999,1
Jordan Williams,Mickey Gall,False,Welterweight,Southpaw,Switch,1,2.539999999999992,-2.5400000000000205,15,1,-4,-1,3.3699999999999997,0.03999999999999998,-2.4,-0.09000000000000008,0.2899999999999999,0
Julio Arce,Andre Ewell,False,Bantamweight,Southpaw,Southpaw,1,-12.699999999999989,-2.539999999999992,10,-2,0,-1,-0.040000000000000036,-0.04999999999999999,0.4,0.25,-0.36000000000000004,1
Andre Ewell,Julio Arce,False,Bantamweight,Southpaw,Southpaw,1,12.699999999999989,2.539999999999992,-10,2,0,1,0.040000000000000036,0.04999999999999999,-0.4,-0.25,0.36000000000000004,0
Sijara Eubanks,Elise Reed,False,Flyweight,Orthodox,Orthodox,0,10.159999999999997,2.539999999999992,10,8,4,4,4.3,0.18,0.4,1.94,0.47,1
Elise Reed,Sijara Eubanks,False,Flyweight,Orthodox,Orthodox,0,-10.159999999999997,-2.539999999999992,-10,-8,-4,-4,-4.3,-0.18,-0.4,-1.94,-0.47,0
Diana Belbita,Hannah Goldy,False,Strawweight,Orthodox,Orthodox,0,17.78,7.6200000000000045,0,-4,-1,1,0.3199999999999994,-0.009999999999999953,0.0,0.25,0.33,1
Hannah Goldy,Diana Belbita,False,Strawweight,Orthodox,Orthodox,0,-17.78,-7.6200000000000045,0,4,1,-1,-0.3199999999999994,0.009999999999999953,0.0,-0.25,-0.33,0
Islam Makhachev,Thiago Moises,False,Lightweight,Southpaw,Orthodox,1,0.0,2.5400000000000205,0,3,3,-1,-0.25,0.20999999999999996,-0.19999999999999996,2.2800000000000002,0.30000000000000004,1
Thiago Moises,Islam Makhachev,False,Lightweight,Orthodox,Southpaw,1,0.0,-2.5400000000000205,0,-3,-3,1,0.25,-0.20999999999999996,0.19999999999999996,-2.2800000000000002,-0.30000000000000004,0
Marion Reneau,Miesha Tate,False,Bantamweight,Orthodox,Orthodox,0,7.6200000000000045,0.0,0,10,-6,0,1.0700000000000003,-0.010000000000000009,-0.7,-1.54,0.31,0
Miesha Tate,Marion Reneau,False,Bantamweight,Orthodox,Orthodox,0,-7.6200000000000045,0.0,0,-10,6,0,-1.0700000000000003,0.010000000000000009,0.7,1.54,-0.31,1
Jeremy Stephens,Mateusz Gamrot,False,Lightweight,Orthodox,Southpaw,1,2.539999999999992,-2.5400000000000205,-10,5,14,16,-0.9299999999999997,-0.07999999999999996,-0.29999999999999993,-4.1899999999999995,0.03999999999999998,0
Mateusz Gamrot,Jeremy Stephens,False,Lightweight,Southpaw,Orthodox,1,-2.539999999999992,2.5400000000000205,10,-5,-14,-16,0.9299999999999997,0.07999999999999996,0.29999999999999993,4.1899999999999995,-0.03999999999999998,1
Rodolfo Vieira,Dustin Stoltzfus,False,Middleweight,Orthodox,Orthodox,1,-5.0800000000000125,0.0,0,2,1,0,-1.08,0.08000000000000002,0.8999999999999999,5.289999999999999,0.43000000000000005,1
Dustin Stoltzfus,Rodolfo Vieira,False,Middleweight,Orthodox,Orthodox,1,5.0800000000000125,0.0,0,-2,-1,0,1.08,-0.08000000000000002,-0.8999999999999999,-5.289999999999999,-0.43000000000000005,0
Gabriel Benitez,Billy Quarantillo,False,Featherweight,Southpaw,Orthodox,1,2.539999999999992,-5.0800000000000125,10,1,2,3,-2.7300000000000004,-0.25,-0.5,-1.51,0.15999999999999998,0
Billy Quarantillo,Gabriel Benitez,False,Featherweight,Orthodox,Southpaw,1,-2.539999999999992,5.0800000000000125,-10,-1,-2,-3,2.7300000000000004,0.25,0.5,1.51,-0.15999999999999998,1
Daniel Rodriguez,Preston Parsons,False,Welterweight,Southpaw,Orthodox,1,7.6200000000000045,5.079999999999984,0,8,5,1,1.9900000000000002,-0.050000000000000044,0.2,1.0,0.55,1
Preston Parsons,Daniel Rodriguez,False,Welterweight,Orthodox,Southpaw,1,-7.6200000000000045,-5.079999999999984,0,-8,-5,-1,-1.9900000000000002,0.050000000000000044,-0.2,-1.0,-0.55,0
Amanda Lemos,Montserrat Conejo,False,Strawweight,Southpaw,Southpaw,0,10.159999999999997,10.159999999999997,0,6,2,1,5.16,0.26,-1.4,-1.9000000000000001,0.19999999999999996,1
Montserrat Conejo,Amanda Lemos,False,Strawweight,Southpaw,Southpaw,0,-10.159999999999997,-10.159999999999997,0,-6,-2,-1,-5.16,-0.26,1.4,1.9000000000000001,-0.19999999999999996,0
Khalid Taha,Sergey Morozov,False,Bantamweight,Orthodox,Orthodox,1,5.079999999999984,-2.539999999999992,0,-3,1,1,0.2799999999999998,-0.08999999999999997,0.3,-3.81,-0.37,0
Sergey Morozov,Khalid Taha,False,Bantamweight,Orthodox,Orthodox,1,-5.079999999999984,2.539999999999992,0,3,-1,-1,-0.2799999999999998,0.08999999999999997,-0.3,3.81,0.37,1
Francisco Figueiredo,Malcolm Gordon,False,Flyweight,Southpaw,Switch,1,-7.6200000000000045,-2.5400000000000205,10,0,1,-2,-0.5,0.11999999999999994,0.0,1.53,0.5700000000000001,0
Malcolm Gordon,Francisco Figueiredo,False,Flyweight,Switch,Southpaw,1,7.6200000000000045,2.5400000000000205,-10,0,-1,2,0.5,-0.11999999999999994,0.0,-1.53,-0.5700000000000001,1
Alan Baudot,Rodrigo Nascimento,False,Heavyweight,Orthodox,Orthodox,1,-2.539999999999992,2.539999999999992,-3,5,-2,0,2.3499999999999996,0.040000000000000036,-1.7,-1.71,-0.4,0
Rodrigo Nascimento,Alan Baudot,False,Heavyweight,Orthodox,Orthodox,1,2.539999999999992,-2.539999999999992,3,-5,2,0,-2.3499999999999996,-0.040000000000000036,1.7,1.71,0.4,1
Dustin Poirier,Conor McGregor,False,Lightweight,Southpaw,Southpaw,1,-5.0800000000000125,0.0,0,0,10,3,0.2999999999999998,0.010000000000000009,1.0999999999999999,0.83,-0.19000000000000006,1
Conor McGregor,Dustin Poirier,False,Lightweight,Southpaw,Southpaw,1,5.0800000000000125,0.0,0,0,-10,-3,-0.2999999999999998,-0.010000000000000009,-1.0999999999999999,-0.83,0.19000000000000006,0
Gilbert Burns,Stephen Thompson,False,Welterweight,Orthodox,Orthodox,1,-10.159999999999997,-5.079999999999984,0,-4,1,0,-0.9399999999999995,0.030000000000000027,0.6,1.86,-0.09000000000000002,1
Stephen Thompson,Gilbert Burns,False,Welterweight,Orthodox,Orthodox,1,10.159999999999997,5.079999999999984,0,4,-1,0,0.9399999999999995,-0.030000000000000027,-0.6,-1.86,0.09000000000000002,0
Tai Tuivasa,Greg Hardy,False,Heavyweight,Southpaw,Orthodox,1,-12.699999999999989,-7.6200000000000045,-1,-4,-1,0,-0.35999999999999943,0.0,0.0,-0.2,-0.33,1
Greg Hardy,Tai Tuivasa,False,Heavyweight,Orthodox,Southpaw,1,12.699999999999989,7.6200000000000045,1,4,1,0,0.35999999999999943,0.0,0.0,0.2,0.33,0
Irene Aldana,Yana Kunitskaya,False,Bantamweight,Orthodox,Orthodox,0,0.0,7.6200000000000045,0,2,1,2,1.33,-0.17000000000000004,-0.1,-1.31,-0.030000000000000027,1
Yana Kunitskaya,Irene Aldana,False,Bantamweight,Orthodox,Orthodox,0,0.0,-7.6200000000000045,0,-2,-1,-2,-1.33,0.17000000000000004,0.1,1.31,0.030000000000000027,0
Sean O'Malley,Kris Moutinho,False,Bantamweight,Switch,Southpaw,1,10.159999999999997,10.159999999999997,0,-2,6,1,3.4400000000000004,0.3,0.6,0.63,0.5,1
Kris Moutinho,Sean O'Malley,False,Bantamweight,Southpaw,Switch,1,-10.159999999999997,-10.159999999999997,0,2,-6,-1,-3.4400000000000004,-0.3,-0.6,-0.63,-0.5,0
Carlos Condit,Max Griffin,False,Welterweight,Orthodox,Orthodox,1,-2.539999999999992,7.6200000000000045,0,2,9,4,-0.6899999999999995,-0.09999999999999998,0.6,-1.04,-0.07,0
Max Griffin,Carlos Condit,False,Welterweight,Orthodox,Orthodox,1,2.539999999999992,-7.6200000000000045,0,-2,-9,-4,0.6899999999999995,0.09999999999999998,-0.6,1.04,0.07,1
Niko Price,Michel Pereira,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,-2.539999999999992,0,4,3,2,1.0700000000000003,-0.14000000000000007,0.09999999999999998,-1.2599999999999998,-0.42,0
Michel Pereira,Niko Price,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,2.539999999999992,0,-4,-3,-2,-1.0700000000000003,0.14000000000000007,-0.09999999999999998,1.2599999999999998,0.42,1
Ryan Hall,Ilia Topuria,False,Featherweight,Southpaw,Orthodox,1,2.5400000000000205,7.6200000000000045,0,12,2,0,-0.4700000000000002,-0.03999999999999998,-2.5,-3.06,-0.44000000000000006,0
Ilia Topuria,Ryan Hall,False,Featherweight,Orthodox,Southpaw,1,-2.5400000000000205,-7.6200000000000045,0,-12,-2,0,0.4700000000000002,0.03999999999999998,2.5,3.06,0.44000000000000006,1
Trevin Giles,Dricus Du Plessis,False,Middleweight,Orthodox,Switch,1,-5.079999999999984,-2.539999999999992,0,1,4,2,-1.9300000000000002,0.06000000000000005,0.3,-1.7200000000000002,0.30000000000000004,0
Dricus Du Plessis,Trevin Giles,False,Middleweight,Switch,Orthodox,1,5.079999999999984,2.539999999999992,0,-1,-4,-2,1.9300000000000002,-0.06000000000000005,-0.3,1.7200000000000002,-0.30000000000000004,1
Jennifer Maia,Jessica Eye,False,Flyweight,Orthodox,Orthodox,0,-5.079999999999984,-5.079999999999984,0,-2,-2,-5,-0.16000000000000014,0.020000000000000018,-0.4,-0.26000000000000006,0.06,1
Jessica Eye,Jennifer Maia,False,Flyweight,Orthodox,Orthodox,0,5.079999999999984,5.079999999999984,0,2,2,5,0.16000000000000014,-0.020000000000000018,0.4,0.26000000000000006,-0.06,0
Omari Akhmedov,Brad Tavares,False,Middleweight,Orthodox,Orthodox,1,-2.5400000000000205,-2.539999999999992,0,0,-4,-2,-0.20999999999999996,-0.07999999999999996,0.2,1.67,0.18,0
Brad Tavares,Omari Akhmedov,False,Middleweight,Orthodox,Orthodox,1,2.5400000000000205,2.539999999999992,0,0,4,2,0.20999999999999996,0.07999999999999996,-0.2,-1.67,-0.18,1
Zhalgas Zhumagulov,Jerome Rivera,False,Flyweight,Switch,Southpaw,1,-15.240000000000009,-15.240000000000009,0,6,-1,-1,1.0,0.15999999999999998,0.5,1.4,0.21,1
Jerome Rivera,Zhalgas Zhumagulov,False,Flyweight,Southpaw,Switch,1,15.240000000000009,15.240000000000009,0,-6,1,1,-1.0,-0.15999999999999998,-0.5,-1.4,-0.21,0
Ciryl Gane,Alexander Volkov,False,Heavyweight,Orthodox,Orthodox,1,2.5400000000000205,-7.6200000000000045,-5,-1,-2,-2,0.16000000000000014,-0.039999999999999925,0.3,0.46999999999999986,-0.43999999999999995,1
Alexander Volkov,Ciryl Gane,False,Heavyweight,Orthodox,Orthodox,1,-2.5400000000000205,7.6200000000000045,5,1,2,2,-0.16000000000000014,0.039999999999999925,-0.3,-0.46999999999999986,0.43999999999999995,0
Tanner Boser,Ovince Saint Preux,False,Heavyweight,Orthodox,Southpaw,1,-12.699999999999989,-2.539999999999992,50,-9,-16,-8,1.5299999999999998,0.06,-0.6,-1.19,-0.4,1
Ovince Saint Preux,Tanner Boser,False,Heavyweight,Southpaw,Orthodox,1,12.699999999999989,2.539999999999992,-50,9,16,8,-1.5299999999999998,-0.06,0.6,1.19,0.4,0
Raoni Barcelos,Timur Valiev,False,Bantamweight,Orthodox,Orthodox,1,0.0,2.5400000000000205,0,3,4,0,0.08999999999999986,-0.18999999999999995,0.7,-0.5,-0.09999999999999998,0
Timur Valiev,Raoni Barcelos,False,Bantamweight,Orthodox,Orthodox,1,0.0,-2.5400000000000205,0,-3,-4,0,-0.08999999999999986,0.18999999999999995,-0.7,0.5,0.09999999999999998,1
